       	-41.297409342	174.832542935
       	-41.297243025	174.832600685
       	-41.296713774	174.833241129
       	-41.296727406	174.834326485
       	-41.297006216	174.832778598
       	-41.296660607	174.833581981
       	-41.289052913	174.833166548
       	-41.284276212	174.825999205
       	-41.287708885	174.823857541
       	-41.293535889	174.822301128
       	-41.152352109	174.835695900
       	-41.178692790	174.822200802
       	-41.334747399	174.772753821
       	-41.334776186	174.773240765
       	-41.288208106	174.775452607
       	-41.288419441	174.775668556
       	-41.288196603	174.775423119
       	-41.337340321	174.772738855
       	-41.315132343	174.813077885
       	-41.315724408	174.815184618
       	-41.315865465	174.815448932
       	-41.316676996	174.816896536
       	-41.316012189	174.815922996
       	-41.316360108	174.816030752
       	-41.316295042	174.816632008
       	-41.328920079	174.805021592
       	-41.342544138	174.817872445
       	-41.341561359	174.819256856
       	-41.342546262	174.820430946
       	-41.337213486	174.810110607
       	-41.338383209	174.811145708
       	-41.342108876	174.818250445
       	-41.342834314	174.821014870
       	-41.340457340	174.810635805
       	-41.329157427	174.805273682
       	-41.274029393	174.777966662
       	-41.274914979	174.777782775
       	-41.278552269	174.778072497
       	-41.278239382	174.778131739
       	-41.277416413	174.777610294
       	-41.277283689	174.777845548
       	-41.276858510	174.777687842
       	-41.275662704	174.777755206
       	-41.274494746	174.777978395
       	-41.274384508	174.777802508
       	-41.274037473	174.777809131
       	-41.273380218	174.777789511
       	-41.327041641	174.818010258
       	-41.222177799	174.805969398
       	-41.277109167	174.779740958
       	-41.276139669	174.779999811
       	-41.275272417	174.779733830
       	-41.274435683	174.779233405
       	-41.272795211	174.777880578
       	-41.223782740	174.823082160
       	-41.223640591	174.822887638
       	-41.283251232	174.757203452
       	-41.283239009	174.757541446
       	-41.283514411	174.757084433
       	-41.265118610	174.764216601
       	-41.305432805	174.763422730
       	-41.304779035	174.763465660
       	-41.325709216	174.795294997
       	-41.327656512	174.795233599
       	-41.325489368	174.795288261
       	-41.326268358	174.795520143
       	-41.288918383	174.774380141
       	-41.291269619	174.793401895
       	-41.291178002	174.794577872
       	-41.290681036	174.796450991
       	-41.290558069	174.796605832
       	-41.290352851	174.796757553
       	-41.291111922	174.795034727
       	-41.291003259	174.795404735
       	-41.290802142	174.796233351
       	-41.291560208	174.787826823
       	-41.291519836	174.787465084
       	-41.291004058	174.789963715
       	-41.290616831	174.791143449
       	-41.291301537	174.789854499
       	-41.290839063	174.791821170
       	-41.290988254	174.792171133
       	-41.291137700	174.792571200
       	-41.291139888	174.792795727
       	-41.292399806	174.785389688
       	-41.292309555	174.785361412
       	-41.290852171	174.790451001
       	-41.290791961	174.790604464
       	-41.290613173	174.791205750
       	-41.290610867	174.791526603
       	-41.290674679	174.791487344
       	-41.291176918	174.792663024
       	-41.291228239	174.792821324
       	-41.290899850	174.791976161
       	-41.292160191	174.785854268
       	-41.291998071	174.786076274
       	-41.291796980	174.786340006
       	-41.291898409	174.786216187
       	-41.291641055	174.786596054
       	-41.291269208	174.793687146
       	-41.291266614	174.793767305
       	-41.291259870	174.794027422
       	-41.291219166	174.794352575
       	-41.291160011	174.794696832
       	-41.291419749	174.792828351
       	-41.291001348	174.795097662
       	-41.290929986	174.795750021
       	-41.289348148	174.797288006
       	-41.289862420	174.797077485
       	-41.290127366	174.796945695
       	-41.288195144	174.799477726
       	-41.288431727	174.799010001
       	-41.288607691	174.798635097
       	-41.288773155	174.798286645
       	-41.289111581	174.797540022
       	-41.291184367	174.795304146
       	-41.286626198	174.802508084
       	-41.291439239	174.793044615
       	-41.248331847	174.774498628
       	-41.248255317	174.774496568
       	-41.248223018	174.774508786
       	-41.248190970	174.774504661
       	-41.248161390	174.774500590
       	-41.248129242	174.774503002
       	-41.247725831	174.774525835
       	-41.169756339	174.826414441
       	-41.169775441	174.826411824
       	-41.169279796	174.826484858
       	-41.169354659	174.825894030
       	-41.284050625	174.776669354
       	-41.316156767	174.816178224
       	-41.315794408	174.816415428
       	-41.315386418	174.816763507
       	-41.313330568	174.818762932
       	-41.316202705	174.816446388
       	-41.224143798	174.801271552
       	-41.275542241	174.777980090
       	-41.297248889	174.782341668
       	-41.319954781	174.775221442
       	-41.323632313	174.763614714
       	-41.345205868	174.789051404
       	-41.345246879	174.789090739
       	-41.345828158	174.791451069
       	-41.345797284	174.791378018
       	-41.334548170	174.791066922
       	-41.334657622	174.791089651
       	-41.331646640	174.791668155
       	-41.332829990	174.791061909
       	-41.329907869	174.791674020
       	-41.334636553	174.791007584
       	-41.334547258	174.791005150
       	-41.178729325	174.822165465
       	-41.178760464	174.822156326
       	-41.177122171	174.825325589
       	-41.343405702	174.770584794
       	-41.343433012	174.770591809
       	-41.343416748	174.770603918
       	-41.343403145	174.770628648
       	-41.313029014	174.779511244
       	-41.311546205	174.779037853
       	-41.313839792	174.779980389
       	-41.314242521	174.779850450
       	-41.314151706	174.780070918
       	-41.313196315	174.779765805
       	-41.311675652	174.779317756
       	-41.311127165	174.779222635
       	-41.311121891	174.778954978
       	-41.312359399	174.779277551
       	-41.312773442	174.779414496
       	-41.313312789	174.779581707
       	-41.312037746	174.779208165
       	-41.309266083	174.778398035
       	-41.308800426	174.778314480
       	-41.307844883	174.778214953
       	-41.307328870	174.778061830
       	-41.308841752	174.778511774
       	-41.309064448	174.778589162
       	-41.311376849	174.779248992
       	-41.319783151	174.777919552
       	-41.311734514	174.779121446
       	-41.311971445	174.779017316
       	-41.314497102	174.778260906
       	-41.317851950	174.795164259
       	-41.317751712	174.793821537
       	-41.317734804	174.794604077
       	-41.318083332	174.795492964
       	-41.317779324	174.794825599
       	-41.282013236	174.774824086
       	-41.282001084	174.774827322
       	-41.319169540	174.784036866
       	-41.319189876	174.783756966
       	-41.301399915	174.780356186
       	-41.301095412	174.779873582
       	-41.288799099	174.771538177
       	-41.282585046	174.774716580
       	-41.300643263	174.817666717
       	-41.298991795	174.819040193
       	-41.214945954	174.811202306
       	-41.215025116	174.811270598
       	-41.295323433	174.768053995
       	-41.242196242	174.793244981
       	-41.280731454	174.777094762
       	-41.279609689	174.778935547
       	-41.280132627	174.778625643
       	-41.293851536	174.775476724
       	-41.293911098	174.775940432
       	-41.293787995	174.775514364
       	-41.293960318	174.776046912
       	-41.295718226	174.777167557
       	-41.291017088	174.779864320
       	-41.291418129	174.779274592
       	-41.292918071	174.778696683
       	-41.293112173	174.778440523
       	-41.295873893	174.776749156
       	-41.295140210	174.777457727
       	-41.297115809	174.776103033
       	-41.290270239	174.780023143
       	-41.292435342	174.779084100
       	-41.298798845	174.778144418
       	-41.294993456	174.781266133
       	-41.289178592	174.800621718
       	-41.175364516	174.824702046
       	-41.343079664	174.773677607
       	-41.343096939	174.773668335
       	-41.341779648	174.784922672
       	-41.346183127	174.769575399
       	-41.346191131	174.769592038
       	-41.346201617	174.769581362
       	-41.347640145	174.768549972
       	-41.341663229	174.785161005
       	-41.335459675	174.773407923
       	-41.334760844	174.773485376
       	-41.328976657	174.773861018
       	-41.335000621	174.773457984
       	-41.334116396	174.773289485
       	-41.334466328	174.773530908
       	-41.334448120	174.773316325
       	-41.342651804	174.770301837
       	-41.337310159	174.772433718
       	-41.331086981	174.773652915
       	-41.317676427	174.764097673
       	-41.279378266	174.775430404
       	-41.281018783	174.775039563
       	-41.279822526	174.775467427
       	-41.282087322	174.775033772
       	-41.283523917	174.774452040
       	-41.280434569	174.775390059
       	-41.280690808	174.775341745
       	-41.281450635	174.775162690
       	-41.281431762	174.775165742
       	-41.283992570	174.774479301
       	-41.283978991	174.774487847
       	-41.285053776	174.774071292
       	-41.287761317	174.772582710
       	-41.288657682	174.771963381
       	-41.274264585	174.783420349
       	-41.271386863	174.781941721
       	-41.277886613	174.780553250
       	-41.276298005	174.781629462
       	-41.275948977	174.781851689
       	-41.272590594	174.782324953
       	-41.271529952	174.781782780
       	-41.269887906	174.780968166
       	-41.267899510	174.781375718
       	-41.278832874	174.769126397
       	-41.323382404	174.804090359
       	-41.324289101	174.802779319
       	-41.297781893	174.778605679
       	-41.293017090	174.781356035
       	-41.292106540	174.782027566
       	-41.293561110	174.781215716
       	-41.296120934	174.779567549
       	-41.293856110	174.780835059
       	-41.293706366	174.781126955
       	-41.288821202	174.761773564
       	-41.289250472	174.762278347
       	-41.287753115	174.765572484
       	-41.289330025	174.762839817
       	-41.289160058	174.762388846
       	-41.289180241	174.762651466
       	-41.290063589	174.775814874
       	-41.290078974	174.775741069
       	-41.290320841	174.775788226
       	-41.295380928	174.772284762
       	-41.290679687	174.775761244
       	-41.286623027	174.777072321
       	-41.285935365	174.777586660
       	-41.288377944	174.776035065
       	-41.287586655	174.776644403
       	-41.287779676	174.776565237
       	-41.287861963	174.776335798
       	-41.286601254	174.777084773
       	-41.290883249	174.775679951
       	-41.291250833	174.775422557
       	-41.291920726	174.774802165
       	-41.290464430	174.775618131
       	-41.292583270	174.774448086
       	-41.292289465	174.774618956
       	-41.296272290	174.779401882
       	-41.294716776	174.774844438
       	-41.294780063	174.775054919
       	-41.294899975	174.775122949
       	-41.294901373	174.775441615
       	-41.294751711	174.774981918
       	-41.294217091	174.773311322
       	-41.295168695	174.776305638
       	-41.297094660	174.781859958
       	-41.295431546	174.776725509
       	-41.295117596	174.775690009
       	-41.296027696	174.779066792
       	-41.297026910	174.782179856
       	-41.261989222	174.774145876
       	-41.261997144	174.774153193
       	-41.262001482	174.774161595
       	-41.262002264	174.774168719
       	-41.262007475	174.774178326
       	-41.302345638	174.792133622
       	-41.303992533	174.793796119
       	-41.303845330	174.793836663
       	-41.304214245	174.794410280
       	-41.304331278	174.794752306
       	-41.292390490	174.782940710
       	-41.292033566	174.781812753
       	-41.291232168	174.780103294
       	-41.291393903	174.779845807
       	-41.290158379	174.777694568
       	-41.289216782	174.776667178
       	-41.289139509	174.776272407
       	-41.289597812	174.776896621
       	-41.289713039	174.777397954
       	-41.290642047	174.778915400
       	-41.290195887	174.778127776
       	-41.290206692	174.778155138
       	-41.289942423	174.777916529
       	-41.302470141	174.774319098
       	-41.304525305	174.774960310
       	-41.302181699	174.774362991
       	-41.301963383	174.774045014
       	-41.282232298	174.777497522
       	-41.282299614	174.777698955
       	-41.282071432	174.776928885
       	-41.281872659	174.776331987
       	-41.281999535	174.776293577
       	-41.282104053	174.776602257
       	-41.282436796	174.777622192
       	-41.282363610	174.777407722
       	-41.282653328	174.778304157
       	-41.280281607	174.780109392
       	-41.281689830	174.779285264
       	-41.297305681	174.771808476
       	-41.279542316	174.780219016
       	-41.279419302	174.779999982
       	-41.279628220	174.780500823
       	-41.279465460	174.779678200
       	-41.279499450	174.779654168
       	-41.279903792	174.780376404
       	-41.279895230	174.780408258
       	-41.279391660	174.779966978
       	-41.279556501	174.780263800
       	-41.281754418	174.778800300
       	-41.281041408	174.778528974
       	-41.286808107	174.777172299
       	-41.286446075	174.776375671
       	-41.286641950	174.776979089
       	-41.286652507	174.776061871
       	-41.289483033	174.774651558
       	-41.289220140	174.774588074
       	-41.291375619	174.773370529
       	-41.292121946	174.772884726
       	-41.290980172	174.773775008
       	-41.288985639	174.774919284
       	-41.288550262	174.775164836
       	-41.288062808	174.775423677
       	-41.287763790	174.775414057
       	-41.287757174	174.775599402
       	-41.287207294	174.775895338
       	-41.287129058	174.775754960
       	-41.286525550	174.776284141
       	-41.289716210	174.774479132
       	-41.290225505	174.774226201
       	-41.290663920	174.773994501
       	-41.291940637	174.773216230
       	-41.294165775	174.771793705
       	-41.293271192	174.772292385
       	-41.288456901	174.775006773
       	-41.287941486	174.775337705
       	-41.289425550	174.774712936
       	-41.287665003	174.775646820
       	-41.312989112	174.779859099
       	-41.312933628	174.779665916
       	-41.282097940	174.775742756
       	-41.293258560	174.778569300
